,dag,T in (°C),T in_gewenst (°C),rh,rh_set,T buiten (°C),rh_outside,zonneinstraling (W/m2),Par
0,2021-01-01 00:00:00,2.44667,2.9697,94.97813,95.0,1.94115,97.52724,-3.67116,-2.09537
1,2021-01-01 00:30:00,2.83667,3.036,95.7328,95.0,1.84015,97.81693,-2.57037,-2.04558
2,2021-01-01 01:00:00,3.00667,3.1023,95.89373,95.0,1.85139,98.11498,-2.8827,-1.99144
3,2021-01-01 01:30:00,3.05667,3.1686,95.81261,95.0,1.87704,98.03142,-3.7796,-1.95216
4,2021-01-01 02:00:00,3.02333,3.2349,95.46281,95.0,1.74208,97.83812,-4.24463,-2.12947
5,2021-01-01 02:30:00,3.06667,3.3012,95.13985,95.0,1.52854,97.7583,-2.98076,-2.06365
6,2021-01-01 03:00:00,3.09,3.3012,94.88548,95.0,1.43211,97.95721,-3.33822,-2.05008
7,2021-01-01 03:30:00,3.08,3.33658,94.67083,95.0,1.45597,97.96153,-3.98319,-2.12466
8,2021-01-01 04:00:00,3.05333,3.37196,94.45784,95.0,1.34352,97.86922,-3.66648,-2.12766
9,2021-01-01 04:30:00,3.03667,3.40734,94.27343,95.0,1.20534,97.92789,-3.35219,-2.0236
10,2021-01-01 05:00:00,3.01,3.44272,94.09791,95.0,1.14149,97.80694,-4.19285,-1.94084
11,2021-01-01 05:30:00,2.96333,3.4781,93.94082,95.0,1.02619,97.94711,-5.04619,-2.04084
12,2021-01-01 06:00:00,2.92667,3.4781,93.77019,95.0,0.92201,98.27742,-4.19754,-2.07907
13,2021-01-01 06:30:00,2.87333,3.58314,93.57295,95.0,1.02714,98.35794,-4.764,-1.9882
14,2021-01-01 07:00:00,2.79333,3.68818,93.27805,95.0,0.95674,98.2481,-5.2755,-1.90882
15,2021-01-01 07:30:00,2.76667,3.79322,93.03887,95.0,0.77654,98.26128,-5.88566,-1.95153
16,2021-01-01 08:00:00,2.76667,3.89826,93.05616,95.0,0.59883,98.36938,-4.72478,-1.46494
17,2021-01-01 08:30:00,2.97,4.0033,92.69766,95.0,0.54038,98.28854,-1.28366,7.68573
18,2021-01-01 09:00:00,3.31333,4.0033,91.10843,95.0,0.59673,97.92841,12.16274,40.73392
19,2021-01-01 09:30:00,3.42667,4.2564,91.31033,94.75184,0.65262,97.65828,29.07961,84.61115
20,2021-01-01 10:00:00,3.9,4.5095,90.90772,94.3235,1.31379,97.55106,39.52965,113.2013
21,2021-01-01 10:30:00,4.42333,4.7626,90.67279,94.3235,1.83147,97.49195,47.66917,133.0147
22,2021-01-01 11:00:00,4.6,5.0157,92.18128,93.24378,2.24102,97.23798,71.44564,184.46054
23,2021-01-01 11:30:00,5.20333,5.2688,91.53266,92.16406,2.55216,96.29397,88.7489,223.29307
24,2021-01-01 12:00:00,4.96667,5.2688,90.1928,91.08434,2.87097,95.37641,77.86557,203.32757
25,2021-01-01 12:30:00,4.65,5.1646,90.94035,90.00462,3.05741,95.03756,95.83275,240.2277
26,2021-01-01 13:00:00,4.71,5.0604,91.19883,88.9249,3.25722,94.55969,82.27457,207.5787
27,2021-01-01 13:30:00,4.74333,4.9562,88.75077,88.9249,3.57435,92.79258,139.41633,321.4518
28,2021-01-01 14:00:00,4.44333,4.852,87.88907,90.05028,3.99224,90.1025,102.35184,247.83818
29,2021-01-01 14:30:00,4.72333,4.7478,86.24687,91.17566,3.86466,90.13088,105.4003,209.90819
30,2021-01-01 15:00:00,4.21,4.7478,91.1809,92.30104,3.94185,88.13552,35.53278,98.52205
31,2021-01-01 15:30:00,4.49333,4.81072,94.02952,93.42642,3.59648,90.59642,24.03895,66.45051
32,2021-01-01 16:00:00,4.80333,4.87364,95.25808,94.5518,3.18915,92.96297,2.20567,11.98529
33,2021-01-01 16:30:00,4.6,4.93656,95.53744,94.5518,3.24539,93.52448,-3.27055,0.56562
34,2021-01-01 17:00:00,4.32333,4.99948,95.88331,94.72524,3.08958,93.92634,-3.78738,-1.73733
35,2021-01-01 17:30:00,4.18,5.0624,96.12161,94.89868,2.96666,93.9073,-3.69834,-2.08202
36,2021-01-01 18:00:00,4.21333,5.0624,96.13374,95.0,2.64387,94.58802,-5.5367,-1.98209
37,2021-01-01 18:30:00,4.03667,5.30196,95.39047,95.0,1.91972,95.6371,-10.33193,-2.06788
38,2021-01-01 19:00:00,3.91333,5.54152,93.72032,95.0,1.11542,96.5546,-10.05097,-1.96752
39,2021-01-01 19:30:00,4.18,5.78108,91.69371,95.0,1.04359,97.22273,-7.31459,-2.15033
40,2021-01-01 20:00:00,4.25,6.02064,90.61617,95.0,0.76212,97.54255,-9.46258,-2.0101
41,2021-01-01 20:30:00,4.05333,6.2602,88.80705,95.0,0.43846,97.8311,-12.12567,-1.87568
42,2021-01-01 21:00:00,3.97333,6.2602,87.09966,95.0,-0.13262,97.95506,-12.73539,-2.03
43,2021-01-01 21:30:00,4.12333,6.543,86.34677,95.0,-0.53365,98.10706,-9.75002,-2.00526
44,2021-01-01 22:00:00,4.62,6.8258,86.85148,95.0,-0.57072,98.24647,-7.07837,-1.80871
45,2021-01-01 22:30:00,4.88667,7.1086,87.25697,95.0,-0.47997,98.3155,-7.56233,-2.06321
46,2021-01-01 23:00:00,5.11667,7.3914,87.03564,95.0,0.12885,98.32419,-7.9358,-1.87951
47,2021-01-01 23:30:00,5.28333,7.6742,86.37406,95.0,0.41869,98.10476,-8.36487,-1.95734
48,2021-01-02 00:00:00,5.52667,7.6742,86.51291,95.0,0.4893,97.7566,-6.90096,-1.95353
49,2021-01-02 00:30:00,5.68667,7.78944,86.75262,95.0,0.45956,97.48021,-7.05631,-2.07494
50,2021-01-02 01:00:00,5.80667,7.90468,86.96983,95.0,0.45669,97.05814,-6.5183,-1.73312
51,2021-01-02 01:30:00,5.82,8.01992,86.79729,95.0,0.51568,96.43454,-6.47509,-1.84576
52,2021-01-02 02:00:00,5.88667,8.13516,86.88905,95.0,0.6054,95.35247,-6.4692,-1.8335
53,2021-01-02 02:30:00,6.05,8.2504,86.95037,95.0,0.71536,94.07161,-6.01117,-1.78974
54,2021-01-02 03:00:00,5.93667,8.2504,85.78239,95.0,0.759,93.712,-9.8938,-1.83107
55,2021-01-02 03:30:00,5.88333,8.23468,85.01819,94.74002,0.58528,94.58102,-8.50133,-1.86867
56,2021-01-02 04:00:00,6.02333,8.21896,85.27627,94.3666,0.6465,95.18736,-7.65481,-1.9209
57,2021-01-02 04:30:00,6.23,8.20324,86.27764,94.3666,0.66776,95.16648,-5.47919,-1.93246
58,2021-01-02 05:00:00,6.37,8.18752,86.71038,94.55764,0.70996,95.13577,-6.2798,-1.95699
59,2021-01-02 05:30:00,6.26,8.1718,85.98181,94.74868,0.67388,95.42182,-8.36621,-1.69712
60,2021-01-02 06:00:00,6.04,8.1718,86.24358,94.93972,0.37252,96.57417,-8.47621,-1.73092
61,2021-01-02 06:30:00,5.89333,8.3075,86.51085,95.0,0.26232,97.18527,-7.45885,-2.07112
62,2021-01-02 07:00:00,6.27667,8.4432,85.92803,95.0,0.24121,96.99126,-7.51977,-1.76608
63,2021-01-02 07:30:00,6.38,8.5789,85.93521,95.0,0.30996,96.53467,-8.24401,-1.92185
64,2021-01-02 08:00:00,6.43667,8.7146,85.96004,95.0,0.36185,96.15887,-7.65966,-1.60744
65,2021-01-02 08:30:00,6.51667,8.8503,85.78167,94.91756,0.43284,95.60382,-5.10842,3.65972
66,2021-01-02 09:00:00,6.66333,8.8503,85.88576,94.71544,0.50149,95.52413,1.9071,19.75781
67,2021-01-02 09:30:00,6.92667,9.05498,86.00707,94.51332,0.62196,94.99943,14.61401,50.23717
68,2021-01-02 10:00:00,7.11667,9.25966,85.91717,94.3112,0.81354,95.01479,18.11913,61.94531
69,2021-01-02 10:30:00,7.37667,9.46434,86.0492,94.3112,0.93135,94.77923,25.20141,80.1259
70,2021-01-02 11:00:00,7.53,9.66902,86.12157,93.17886,1.19163,94.85763,17.63435,64.32422
71,2021-01-02 11:30:00,7.79333,9.8737,85.81244,92.04652,1.36492,94.81051,30.6359,97.65838
72,2021-01-02 12:00:00,8.11,9.8737,85.62221,90.91418,1.63921,94.78802,44.28671,131.08773
73,2021-01-02 12:30:00,8.21667,9.78636,86.00185,89.78184,1.92931,94.98603,32.72167,104.00128
74,2021-01-02 13:00:00,8.35333,9.69902,86.10292,88.6495,1.92379,95.35016,31.71162,100.79973
75,2021-01-02 13:30:00,8.36,9.61168,86.01898,88.6495,2.02976,95.56859,27.97202,89.50344
76,2021-01-02 14:00:00,8.29,9.52434,86.71453,87.87868,2.1053,95.61614,26.56218,86.56481
77,2021-01-02 14:30:00,8.18333,9.437,87.11492,87.10786,2.23236,95.75334,22.66749,75.04352
78,2021-01-02 15:00:00,8.15667,9.437,87.03082,86.33704,2.29008,95.86316,15.30309,56.20569
79,2021-01-02 15:30:00,8.1,9.1231,87.1546,85.56622,2.35884,95.71056,3.13429,24.36645
80,2021-01-02 16:00:00,7.99333,8.8092,86.29291,84.7954,2.35061,95.75539,-2.92473,9.16932
81,2021-01-02 16:30:00,7.76,8.4953,86.43778,84.7954,2.31443,95.89413,-5.45615,0.26822
82,2021-01-02 17:00:00,7.45667,8.1814,87.03066,85.72722,2.26218,96.2456,-6.84377,-1.64397
83,2021-01-02 17:30:00,7.23333,7.8675,87.46857,86.65904,2.20983,96.50337,-6.42592,-1.7644
84,2021-01-02 18:00:00,7.11,7.8675,88.15223,87.59086,2.20937,96.5799,-5.93135,-1.74711
85,2021-01-02 18:30:00,6.86667,7.8851,89.30256,88.52268,2.16877,96.5524,-6.15459,-1.85643
86,2021-01-02 19:00:00,6.49333,7.9027,90.03109,89.4545,2.11424,97.01461,-7.02774,-1.95427
87,2021-01-02 19:30:00,6.85,7.9203,88.86846,89.4545,1.89023,97.52001,-6.65597,-1.75306
88,2021-01-02 20:00:00,6.47667,7.9379,89.64531,88.87884,1.63874,97.87525,-7.83532,-1.92693
89,2021-01-02 20:30:00,6.74667,7.9555,87.98198,88.30318,1.40971,98.16054,-7.15008,-1.81061
90,2021-01-02 21:00:00,6.48667,7.9555,89.29485,87.72752,1.45106,98.46219,-7.03615,-1.94212
91,2021-01-02 21:30:00,6.91333,7.906,87.7716,87.15186,1.48315,98.60715,-6.48271,-1.47959
92,2021-01-02 22:00:00,6.71667,7.8565,87.81847,86.5762,1.71648,98.66094,-6.44276,-1.87615
93,2021-01-02 22:30:00,6.72,7.807,87.65822,86.5762,1.57094,98.70034,-6.18181,-1.94015
94,2021-01-02 23:00:00,6.73667,7.7575,87.63126,86.20552,1.47044,98.81617,-6.34947,-1.65513
95,2021-01-02 23:30:00,6.74333,7.708,87.37875,85.83484,1.40924,98.93044,-6.25328,-2.0193
96,2021-01-03 00:00:00,6.75667,7.708,86.97568,85.46416,1.45748,99.02578,-6.36434,-1.84341
97,2021-01-03 00:30:00,6.76667,7.53446,86.74464,85.09348,1.56789,99.09784,-6.47433,-1.90863
98,2021-01-03 01:00:00,6.84,7.36092,86.42085,84.7228,1.67263,99.14111,-5.99493,-1.82678
99,2021-01-03 01:30:00,6.82667,7.18738,86.40976,84.7228,1.73872,99.1815,-6.12232,-1.77296
100,2021-01-03 02:00:00,6.82333,7.01384,86.56934,84.84518,1.80874,99.21477,-6.51504,-1.8676
101,2021-01-03 02:30:00,6.27333,6.8403,87.28824,84.96756,1.90637,99.21994,-6.44977,-1.94581
102,2021-01-03 03:00:00,6.47667,6.8403,86.14602,85.08994,1.93588,99.13702,-6.68363,-1.78926
103,2021-01-03 03:30:00,6.55333,6.70502,86.67722,85.21232,1.89137,98.95002,-6.07078,-1.79155
104,2021-01-03 04:00:00,6.53333,6.56974,86.71096,85.3347,1.92053,98.78392,-6.63412,-1.87445
105,2021-01-03 04:30:00,5.67333,6.43446,87.18956,85.3347,1.93722,98.54022,-6.97037,-1.81706
106,2021-01-03 05:00:00,6.03667,6.29918,86.7937,86.01206,1.93682,98.04739,-7.37331,-1.71592
107,2021-01-03 05:30:00,5.97333,6.1639,87.67996,86.68942,1.93488,97.64004,-7.57809,-1.96874
108,2021-01-03 06:00:00,5.82333,6.1639,88.91308,87.36678,1.85388,97.0307,-7.4152,-1.78962
109,2021-01-03 06:30:00,5.74667,6.21582,89.14778,88.04414,1.7892,96.41749,-7.58776,-2.01428
110,2021-01-03 07:00:00,5.68,6.26774,89.10981,88.7215,1.84107,95.75526,-7.56774,-2.11156
111,2021-01-03 07:30:00,5.61,6.31966,89.09474,88.7215,1.83282,96.07889,-7.36242,-2.08748
112,2021-01-03 08:00:00,5.56667,6.37158,89.15901,88.65358,1.78415,96.05987,-7.82243,-1.68497
113,2021-01-03 08:30:00,5.55333,6.4235,89.31674,88.58566,1.75447,96.0466,-6.16295,0.44951
114,2021-01-03 09:00:00,5.56,6.4235,89.29764,88.51774,1.78087,95.40509,-4.4335,5.55065
115,2021-01-03 09:30:00,5.61,6.69328,89.34546,88.44982,1.87625,94.3887,-0.83002,16.27389
116,2021-01-03 10:00:00,5.81667,6.96306,89.1357,88.3819,2.00076,93.21966,9.29201,40.51398
117,2021-01-03 10:30:00,6.34,7.23284,88.06237,88.3819,2.12622,92.10406,12.41001,50.36843
118,2021-01-03 11:00:00,6.48667,7.50262,87.72128,86.82004,2.31261,90.58044,17.33888,61.58875
119,2021-01-03 11:30:00,6.98667,7.7724,86.19104,85.25818,2.47042,87.73546,19.05457,68.18245
120,2021-01-03 12:00:00,7.26333,7.7724,85.28345,83.69632,2.55989,85.10534,20.0214,71.42685
121,2021-01-03 12:30:00,7.22,7.59992,84.23746,82.13446,2.64098,82.53146,20.31346,74.65833
122,2021-01-03 13:00:00,7.21667,7.42744,82.93989,80.5726,2.67968,80.92906,12.87217,55.44702
123,2021-01-03 13:30:00,7.18,7.25496,82.54011,80.5726,2.70563,79.77929,13.97988,55.5972
124,2021-01-03 14:00:00,6.87667,7.08248,82.59657,80.31586,2.66471,79.65522,9.59942,45.6424
125,2021-01-03 14:30:00,6.49,6.91,83.03981,80.05912,2.61131,79.42959,5.37788,33.57296
126,2021-01-03 15:00:00,6.79667,6.91,81.92144,79.80238,2.56533,79.06447,4.12017,27.93686
127,2021-01-03 15:30:00,6.24333,6.5183,83.19212,79.54564,2.55126,79.01265,0.74264,17.80829
128,2021-01-03 16:00:00,5.92,6.1266,81.97712,79.2889,2.57222,78.60389,-3.71897,5.42172
129,2021-01-03 16:30:00,5.34,5.7349,83.75461,79.2889,2.50614,79.2317,-6.24308,0.10576
130,2021-01-03 17:00:00,5.14,5.3432,84.32108,81.06236,2.42889,80.25745,-5.85232,-1.62914
131,2021-01-03 17:30:00,4.54,4.9515,85.76248,82.83582,2.43196,80.50327,-5.99669,-2.0064
132,2021-01-03 18:00:00,4.53667,4.9515,86.71346,84.60928,2.39114,80.87618,-5.24144,-1.95361
133,2021-01-03 18:30:00,5.07333,5.25774,86.84052,86.38274,2.41854,81.34565,-6.042,-1.81623
134,2021-01-03 19:00:00,5.28,5.56398,87.5254,88.1562,2.36798,82.84538,-7.40879,-1.98723
135,2021-01-03 19:30:00,5.29667,5.87022,88.51372,88.1562,2.1948,86.06302,-7.06054,-1.90411
136,2021-01-03 20:00:00,5.46667,6.17646,86.83903,86.04992,1.82053,91.26786,-7.65962,-2.01753
137,2021-01-03 20:30:00,5.56667,6.4827,85.66043,83.94364,1.75235,91.35122,-7.63038,-1.73071
138,2021-01-03 21:00:00,5.76,6.4827,83.55122,81.83736,1.66579,91.16299,-7.66687,-1.84625
139,2021-01-03 21:30:00,5.86667,6.6355,82.0226,79.73108,1.59612,91.74105,-8.14825,-1.89828
140,2021-01-03 22:00:00,5.98667,6.7883,80.37256,77.6248,1.46433,93.40786,-7.70615,-1.98931
141,2021-01-03 22:30:00,5.99667,6.9411,79.95038,77.6248,1.40734,94.61965,-7.74612,-1.81801
142,2021-01-03 23:00:00,5.27333,7.0939,82.43795,79.05094,1.48153,95.01086,-8.06189,-1.84719
143,2021-01-03 23:30:00,5.6,7.2467,81.88667,80.47708,1.49579,95.49474,-7.31811,-2.00441
144,2021-01-04 00:00:00,5.94667,7.2467,83.169,81.90322,1.55457,95.40649,-7.58092,-1.89183
145,2021-01-04 00:30:00,6.21333,7.59558,83.83044,83.32936,1.55124,95.59089,-7.72535,-1.7228
146,2021-01-04 01:00:00,6.17333,7.94446,84.80883,84.7555,1.54634,95.7792,-7.37492,-1.7429
147,2021-01-04 01:30:00,6.45,8.29334,85.03451,84.7555,1.51841,95.95608,-7.45108,-1.92225
148,2021-01-04 02:00:00,6.58667,8.64222,85.01722,84.59554,1.48154,96.28092,-7.98667,-1.56726
149,2021-01-04 02:30:00,6.72333,8.9911,84.23966,84.43558,1.45606,96.52231,-8.60372,-1.80182
150,2021-01-04 03:00:00,6.81333,8.9911,83.87536,84.27562,1.30661,96.26385,-9.22654,-1.8346
151,2021-01-04 03:30:00,6.92,9.04136,83.99676,84.11566,1.29925,95.85725,-8.72088,-1.6631
152,2021-01-04 04:00:00,6.98333,9.09162,84.14601,83.9557,1.28901,95.67041,-8.81611,-1.66036
153,2021-01-04 04:30:00,6.94,9.14188,83.83409,83.9557,1.25494,95.56426,-9.03069,-1.8916
154,2021-01-04 05:00:00,6.96333,9.19214,83.72228,84.4344,1.16398,95.72966,-8.57398,-1.56699
155,2021-01-04 05:30:00,7.10333,9.2424,84.261,84.9131,1.11774,95.96842,-7.48962,-1.7558
156,2021-01-04 06:00:00,7.18333,9.2424,84.77285,85.3918,1.11793,95.56656,-7.90467,-1.88245
157,2021-01-04 06:30:00,7.25,9.15666,84.7056,85.8705,1.12939,95.61054,-8.08557,-2.00248
158,2021-01-04 07:00:00,7.30667,9.07092,84.573,86.3492,1.14523,94.49727,-7.65496,-1.64387
159,2021-01-04 07:30:00,7.33333,8.98518,84.68311,86.3492,1.13632,93.87929,-7.58408,-1.54862
160,2021-01-04 08:00:00,7.03333,8.89944,85.39304,86.37728,1.11957,94.54488,-8.60797,-1.39908
161,2021-01-04 08:30:00,7.00333,8.8137,84.92189,86.40536,1.11798,94.50982,-6.49484,2.27406
162,2021-01-04 09:00:00,7.17333,8.8137,84.57221,86.43344,1.13977,93.43303,-3.68359,10.9722
163,2021-01-04 09:30:00,7.12,8.82966,84.99495,86.46152,1.1814,93.44451,6.20548,37.8891
164,2021-01-04 10:00:00,7.39667,8.84562,83.89447,86.4896,1.23543,93.6466,14.69359,62.2389
165,2021-01-04 10:30:00,7.46667,8.86158,83.71097,86.4896,1.36921,94.03807,11.30799,56.11257
166,2021-01-04 11:00:00,7.32333,8.87754,83.17369,86.76596,1.52654,93.29998,12.10992,60.02119
167,2021-01-04 11:30:00,7.33,8.8935,84.03545,87.04232,1.60347,92.64632,13.01411,58.28847
168,2021-01-04 12:00:00,7.17667,8.8935,84.89164,87.31868,1.67859,92.7021,10.91726,60.25325
169,2021-01-04 12:30:00,7.36333,8.9042,84.09587,87.59504,1.67757,92.78738,9.58126,53.72034
170,2021-01-04 13:00:00,7.09,8.9149,84.92881,87.8714,1.63149,93.04318,8.55974,51.41896
171,2021-01-04 13:30:00,7.36667,8.9256,84.36962,87.8714,1.63763,92.60952,5.6738,39.02813
172,2021-01-04 14:00:00,7.01,8.9363,85.34583,88.1746,1.67925,91.75997,8.07543,50.84173
173,2021-01-04 14:30:00,7.25667,8.947,83.52966,88.4778,1.63276,91.58947,1.83651,32.37721
174,2021-01-04 15:00:00,6.91333,8.947,84.60969,88.781,1.51021,93.6349,-1.33446,23.47283
175,2021-01-04 15:30:00,7.1,8.7415,84.12816,89.0842,1.53612,93.2425,-3.32706,16.23453
176,2021-01-04 16:00:00,6.82333,8.536,86.00569,89.3874,1.64321,91.78938,-5.74442,4.28216
177,2021-01-04 16:30:00,6.97333,8.3305,85.89321,89.3874,1.74232,90.78944,-7.05904,0.0084
178,2021-01-04 17:00:00,6.66667,8.125,87.4293,90.71328,1.84521,90.84472,-7.85148,-1.84287
179,2021-01-04 17:30:00,6.67333,7.9195,87.82796,92.03916,1.96917,90.84643,-7.00789,-1.69721
180,2021-01-04 18:00:00,6.63333,7.9195,87.96423,93.36504,2.06089,90.87574,-6.9367,-1.92891
181,2021-01-04 18:30:00,6.57333,7.7602,87.91825,94.69092,2.15738,89.34728,-7.34572,-1.79944
182,2021-01-04 19:00:00,6.52333,7.6009,88.13894,95.0,2.14961,88.33716,-7.90278,-1.97482
183,2021-01-04 19:30:00,6.48,7.4416,88.41715,95.0,2.17722,87.58702,-7.5339,-1.80538
184,2021-01-04 20:00:00,6.42667,7.2823,88.31657,95.0,2.11813,87.53142,-7.28184,-1.86798
185,2021-01-04 20:30:00,6.4,7.123,88.37481,95.0,2.00101,87.76602,-7.39527,-1.93806
186,2021-01-04 21:00:00,6.33,7.123,88.71333,95.0,1.99365,87.5935,-6.88763,-1.86521
187,2021-01-04 21:30:00,6.2,6.9907,88.82945,95.0,1.99434,88.11166,-8.15865,-1.74301
188,2021-01-04 22:00:00,6.16667,6.8584,88.93211,95.0,1.83443,90.90649,-7.30112,-1.86361
189,2021-01-04 22:30:00,6.14667,6.7261,89.175,95.0,1.69073,91.70605,-6.29778,-1.77359
190,2021-01-04 23:00:00,6.10333,6.5938,89.29479,95.0,1.69758,91.27314,-6.91984,-1.89739
191,2021-01-04 23:30:00,6.04333,6.4615,89.2447,95.0,1.70401,90.83942,-7.48858,-1.64816
192,2021-01-05 00:00:00,6.01333,6.4615,89.14551,95.0,1.70042,90.19418,-6.80866,-1.86996
193,2021-01-05 00:30:00,5.96667,6.36416,89.26886,95.0,1.6151,89.99516,-7.73438,-1.96251
194,2021-01-05 01:00:00,5.93667,6.26682,89.32483,95.0,1.54741,89.89293,-7.50702,-2.04283
195,2021-01-05 01:30:00,5.92333,6.16948,89.35423,95.0,1.49561,89.9958,-7.29714,-1.90084
196,2021-01-05 02:00:00,5.9,6.07214,89.34944,95.0,1.45363,90.61122,-7.35541,-1.90075
197,2021-01-05 02:30:00,5.86333,5.9748,89.26904,95.0,1.43591,90.51826,-7.70479,-1.94075
198,2021-01-05 03:00:00,5.84333,5.9748,89.30704,95.0,1.43513,90.61276,-6.7742,-1.85171
199,2021-01-05 03:30:00,5.82333,5.89166,89.23381,95.0,1.43628,90.66613,-6.97662,-1.80585
200,2021-01-05 04:00:00,5.21,5.80852,90.10391,95.0,1.44481,90.71628,-7.29325,-1.77125
201,2021-01-05 04:30:00,5.42,5.72538,91.43204,95.0,1.43904,90.84966,-6.85914,-1.96037
202,2021-01-05 05:00:00,5.57333,5.64224,90.6528,95.0,1.48089,90.53914,-6.62009,-1.95356
203,2021-01-05 05:30:00,4.95333,5.5591,90.78154,95.0,1.4813,90.3777,-7.2003,-1.92264
204,2021-01-05 06:00:00,5.24333,5.5591,92.16889,95.0,1.48205,90.3054,-5.91793,-1.94469
205,2021-01-05 06:30:00,5.44667,5.55874,91.06934,95.0,1.44069,90.75673,-6.54779,-1.83914
206,2021-01-05 07:00:00,5.52,5.55838,90.73976,95.0,1.51667,90.01778,-7.05034,-1.98365
207,2021-01-05 07:30:00,5.15667,5.55802,91.11131,95.0,1.60325,89.57601,-6.46348,-1.89746
208,2021-01-05 08:00:00,5.28,5.55766,91.98869,95.0,1.56679,90.34714,-5.63753,-1.50312
209,2021-01-05 08:30:00,5.44333,5.5573,91.25861,95.0,1.57202,90.2425,-4.08083,1.5951
210,2021-01-05 09:00:00,5.23,5.5573,90.67131,95.0,1.58384,90.3392,1.33546,15.57853
211,2021-01-05 09:30:00,5.07,5.7491,93.1974,95.0,1.66374,89.76443,5.29368,27.21848
212,2021-01-05 10:00:00,5.53667,5.9409,92.68487,95.0,1.75093,89.71669,11.70072,44.12572
213,2021-01-05 10:30:00,5.82333,6.1327,92.17694,95.0,1.86214,89.50707,17.58988,61.64417
214,2021-01-05 11:00:00,5.89667,6.3245,92.00897,95.0,1.9895,89.11749,12.23521,49.68219
215,2021-01-05 11:30:00,6.1,6.5163,91.90726,94.74698,1.99693,89.3707,26.22903,84.16853
216,2021-01-05 12:00:00,6.00667,6.5163,91.78914,93.88642,2.16023,88.89368,8.17158,41.51611
217,2021-01-05 12:30:00,5.91,6.51268,91.68023,93.02586,2.19142,89.84357,6.238,34.49641
218,2021-01-05 13:00:00,5.96,6.50906,91.47172,92.1653,2.0501,89.56894,8.74051,42.26059
219,2021-01-05 13:30:00,5.97,6.50544,91.48544,92.1653,2.06593,89.00762,8.57105,39.89495
220,2021-01-05 14:00:00,5.97,6.50182,91.62658,91.98602,2.07815,89.59795,5.40753,31.60398
221,2021-01-05 14:30:00,5.95333,6.4982,91.73576,91.80674,2.05544,89.84805,4.78882,27.523
222,2021-01-05 15:00:00,5.90333,6.4982,91.61683,91.62746,2.05215,90.06189,1.98666,21.51556
223,2021-01-05 15:30:00,5.86667,6.19518,91.44733,91.44818,2.07288,89.90789,-0.12672,15.89918
224,2021-01-05 16:00:00,5.81,5.89216,91.43972,91.2689,2.07306,90.09597,-4.36281,3.60088
225,2021-01-05 16:30:00,4.89,5.58914,91.01998,91.2689,2.05883,90.24404,-8.20405,-0.5539
226,2021-01-05 17:00:00,4.96333,5.28612,91.38603,91.93584,1.89636,92.4034,-7.44325,-1.67192
227,2021-01-05 17:30:00,4.7,4.9831,91.78272,92.60278,1.6119,95.1035,-7.01216,-1.86852
228,2021-01-05 18:00:00,4.64333,4.9831,93.10944,93.26972,1.48888,96.6283,-6.73296,-1.92338
229,2021-01-05 18:30:00,4.27667,4.70084,91.81302,93.93666,1.41219,97.07531,-7.36666,-1.84554
230,2021-01-05 19:00:00,3.98333,4.41858,92.3835,94.6036,1.14468,97.3383,-7.17164,-2.06798
231,2021-01-05 19:30:00,3.93667,4.13632,93.05173,94.6036,1.10286,97.414,-6.09536,-2.07577
232,2021-01-05 20:00:00,3.65667,3.85406,93.30249,94.97096,1.07252,97.54622,-5.31169,-2.00316
233,2021-01-05 20:30:00,3.29,3.5718,93.19896,95.0,1.14469,97.76233,-6.34713,-2.10849
234,2021-01-05 21:00:00,3.36333,3.5718,93.80984,95.0,1.26985,97.84773,-4.22424,-2.09416
235,2021-01-05 21:30:00,3.26,3.51054,93.7652,95.0,1.42013,97.90105,-4.42296,-2.07006
236,2021-01-05 22:00:00,3.34,3.44928,94.19955,95.0,1.62592,97.65639,-4.59353,-1.87166
237,2021-01-05 22:30:00,3.32333,3.38802,94.29532,95.0,1.77021,97.19366,-3.31001,-1.92893
238,2021-01-05 23:00:00,3.17667,3.32676,94.15925,95.0,1.82405,96.8359,-3.82902,-1.94089
239,2021-01-05 23:30:00,3.05,3.2655,93.95722,95.0,1.92916,95.76946,-4.37693,-2.06589
240,2021-01-06 00:00:00,3.22333,3.2655,94.47564,95.0,2.017,94.84487,-2.98617,-1.89893
241,2021-01-06 00:30:00,3.09333,3.11912,94.28859,95.0,2.05081,94.84108,-2.68422,-1.93498
242,2021-01-06 01:00:00,2.94667,2.97274,93.94577,95.0,2.08807,95.3819,-2.55059,-2.0
243,2021-01-06 01:30:00,2.80333,2.82636,93.74361,95.0,2.1825,96.03649,-2.38916,-2.14321
244,2021-01-06 02:00:00,2.66667,2.67998,93.58049,95.0,2.27339,96.43174,-2.20256,-2.01439
245,2021-01-06 02:30:00,2.49333,2.5336,93.31747,95.0,2.36391,96.33807,-2.78321,-1.92303
246,2021-01-06 03:00:00,2.52,2.5336,93.47088,95.0,2.48181,95.92437,-1.98005,-2.00713
247,2021-01-06 03:30:00,2.76333,2.82052,94.07601,95.0,2.56082,96.00618,-1.53817,-1.92369
248,2021-01-06 04:00:00,2.83667,3.10744,94.31375,95.0,2.54938,96.3298,-1.38051,-1.98915
249,2021-01-06 04:30:00,3.31667,3.39436,95.32159,95.0,2.58778,96.66112,-1.19774,-2.05505
