Tijd (s);Positie (m);Snelheid (m/s);Versnelling (m/s2)
0.0;0.17994573244180115;0.18410616105623834;-29.736714685802134
0.01;0.18178679405236353;-0.11326098580178301;9.099712055934406
0.02;0.1806541841943457;-0.02226386524243895;5.166669819777203
0.03;0.1804315455419213;0.02940283295533308;-5.807355624298793
0.04;0.18072557387147464;-0.028670723287654853;-13.424138250596185
0.05;0.1804388666385981;-0.1629121057936167;18.951180342600125
0.06;0.17880974558066193;0.026599697632384567;24.224041080548876
0.07;0.17907574255698577;0.2688401084378733;-59.67677871152932
0.08;0.1817641436413645;-0.3279276786774199;44.98649773437141
0.09;0.1784848668545903;0.12193729866629421;-18.223369718531334
0.1;0.17970423984125325;-0.060296398519019134;30.688284429698232
0.11;0.17910127585606306;0.24658644577796318;-60.41718311980693
0.12;0.1815671403138427;-0.3575853854201061;58.33504284633112
0.13;0.17799128645964163;0.2257650430432051;-13.58567378346609
0.14;0.18024893689007368;0.0899083052085442;-11.763098639856473
0.15;0.18114801994215912;-0.027722681190020526;-17.278020899005043
0.16;0.18087079313025892;-0.20050289018007095;15.352567034697673
0.17;0.1788657642284582;-0.04697721983309422;23.372804605323036
0.18;0.17839599203012727;0.18675082622013617;-22.15796152650634
0.19;0.18026350029232863;-0.034828789044927255;1.7117802368227242
0.2;0.17991521240187935;-0.017710986676700013;5.710631724495374
0.21;0.17973810253511235;0.03939533056825373;-23.499055447883944
0.22;0.1801320558407949;-0.1955952239105857;5.683266549494359
0.23;0.17817610360168903;-0.1387625584156421;39.36960140417334
0.24;0.1767884780175326;0.25493345562609127;-7.791895403931603
0.25;0.17933781257379353;0.17701450158677523;-4.989547661522764
0.26;0.18110795758966128;0.1271190249715476;-26.07477668650854
0.27;0.18237914783937675;-0.1336287418935378;-17.491514923789474
0.28;0.18104286042044138;-0.30854389113143255;53.552894842374684
0.29;0.17795742150912705;0.22698505729231433;-24.31558529165212
0.3;0.1802272720820502;-0.01617079562420687;-7.952542259096473
0.31;0.18006556412580813;-0.0956962182151716;41.59660502326079
0.32;0.1791086019436564;0.3202698320174363;-53.950994234472084
0.33;0.18231130026383077;-0.21924011032728452;6.563176149084193
0.34;0.18011889916055793;-0.1536083488364426;70.45741627337593
0.35000000000000003;0.1785828156721935;0.5509658138973167;-99.18163795739592
0.36;0.18409247381116667;-0.4408505656766426;59.7742431984255
0.37;0.17968396815440024;0.15689186630761243;-31.163124312132418
0.38;0.18125288681747637;-0.15473937681371175;38.970951995690726
0.39;0.17970549304933925;0.23497014314319553;-49.17717881443545
0.4;0.1820551944807712;-0.256801645001159;33.254314757915346
0.41000000000000003;0.17948717803075961;0.0757415025779945;-15.146077621599751
0.42;0.18024459305653956;-0.07571927363800302;17.068835090692513
0.43;0.17948740032015953;0.09496907726892212;-11.780234825458368
0.44;0.18043709109284875;-0.02283327098566157;-15.870043008045508
0.45;0.18020875838299213;-0.18153370106611666;58.577124334330264
0.46;0.17839342137233097;0.404237542277186;-69.10468390609297
0.47000000000000003;0.18243579679510283;-0.2868092967837438;24.528725195830102
0.48;0.1795677038272654;-0.04152204482544275;23.82694143013425
0.49;0.17915248337901096;0.19674736947589977;3.9024613250432383
0.5;0.18111995707376996;0.23577198272633215;-8.91730413522196
0.51;0.18347767690103328;0.14659894137411256;7.432280396084678
0.52;0.1849436663147744;0.22092174533495934;18.510892810394143
0.53;0.187152883768124;0.40603067343890076;21.14714959416064
0.54;0.191213190502513;0.6175021693805072;25.71478280908007
0.55;0.19738821219631808;0.8746499974713079;-12.75491969373016
0.56;0.20613471217103116;0.7471008005340063;11.835829898450278
0.5700000000000001;0.21360572017637122;0.8654590995185091;-5.297341304594805
0.58;0.2222603111715563;0.812485686472561;27.62535403708771
0.59;0.23038516803628192;1.0887392268434382;-15.312777078456408
0.6;0.2412725603047163;0.9356114560588741;-0.49394787866613443
0.61;0.25062867486530505;0.9306719772722127;74.4821599243084
0.62;0.2599353946380272;1.6754935765152967;-48.852400825920014
0.63;0.27669033040318014;1.1869695682560966;77.10792429279967
0.64;0.2885600260857411;1.9580488111840932;-85.02514138519268
0.65;0.30814051419758204;1.1077973973321664;52.164433044630805
0.66;0.3192184881709037;1.6294417277784745;7.076914011730495
0.67;0.33551290544868845;1.7002108678957795;44.13276858407698
0.68;0.35251501412764624;2.141538553736549;-48.95464237079092
0.6900000000000001;0.37393039966501174;1.65199213002864;90.3162513739619
0.7000000000000001;0.39045032096529814;2.555154643768259;-69.320457175962
0.71;0.41600186740298073;1.861950072008639;73.39806933578774
0.72;0.4346213681230671;2.5959307653665165;-2.800734544645156
0.73;0.4605806757767323;2.567923419920065;-56.365209596070365
0.74;0.48625990997593294;2.0042713239593613;88.47764172662531
0.75;0.5063026232155265;2.8890477412256144;-48.21097297793897
0.76;0.5351931006277827;2.4069380114462247;40.34486708471285
0.77;0.5592624807422449;2.810386682293353;-2.0442076735205372
0.78;0.5873663475651785;2.789944605558148;60.906223146890426
0.79;0.61526579362076;3.399006837027052;-90.9804344737497
0.8;0.6492558619910305;2.489202492289555;107.58585420573397
0.81;0.674147886913926;3.5650610343468947;-55.76327844751816
0.8200000000000001;0.709798497257395;3.007428249871713;46.17217853523869
0.8300000000000001;0.7398727797561121;3.4691500352241;-4.84531093854601
0.84;0.7745642801083531;3.42069692583864;16.634101980439464
0.85;0.8087712493667395;3.5870379456430346;-14.237618468992963
0.86;0.8446416288231698;3.444661760953105;-134.67895373258875
0.87;0.8790882464327009;2.0978722236272174;-485.79274055745697
0.88;0.9000669686689731;-2.7600551819473518;0.9162538912543816
0.89;0.8724664168494995;-2.750892643034808;41.83617525707617
0.9;0.8449574904191515;-2.3325308904640463;-3.205785201064737
0.91;0.821632181514511;-2.3645887424746936;0.5757223858038341
0.92;0.7979862940897641;-2.3588315186166553;11.629219899683685
0.93;0.7743979789035975;-2.2425393196198184;26.242190316826395
0.9400000000000001;0.7519725857073993;-1.9801174164515545;-34.14394002031473
0.9500000000000001;0.7321714115428838;-2.321556816654702;65.05717294247427
0.96;0.7089558433763368;-1.6709850872299592;-34.149141879842304
0.97;0.6922459925040372;-2.0124765060283822;54.46748467280549
0.98;0.6721212274437534;-1.4678016593003274;-31.931338984725333
0.99;0.6574432108507501;-1.7871150491475807;-4.490119593042463
1.0;0.6395720603592743;-1.8320162450780053;65.81121924336908
1.01;0.6212518979084942;-1.1739040526443145;-12.69086367220229
1.02;0.6095128573820511;-1.3008126893663374;-16.678822860725084
1.03;0.5965047304883877;-1.4676009179735883;24.748898512025885
1.04;0.5818287213086518;-1.2201119328533294;18.968227815052696
1.05;0.5696276019801185;-1.0304296547028025;18.790293026917926
1.06;0.5593233054330905;-0.8425267244336232;1.3241334881575195
1.07;0.5508980381887543;-0.829285389552048;14.097534811255974
1.08;0.5426051842932338;-0.6883100414394883;-8.328745025806272
1.09;0.5357220838788389;-0.771597491697551;5.860829600093931
1.1;0.5280061089618634;-0.7129891956966117;30.716838565159055
1.11;0.5208762170048973;-0.40582081004502113;6.927504237596027
1.12;0.5168180089044471;-0.33654576766906086;-19.619648681359347
1.1300000000000001;0.5134525512277565;-0.5327422544826543;38.31383721057957
1.1400000000000001;0.5081251286829299;-0.14960388237685862;34.83411023117555
1.1500000000000001;0.5066290898591613;0.1987372199348969;-17.38373577753194
1.16;0.5086164620585103;0.024899862159577513;-12.820816121509315
1.17;0.5088654606801061;-0.10330829905551564;51.00912978595273
1.18;0.5078323776895509;0.4067829988040117;-25.019466544041745
1.19;0.511900207677591;0.15658833336359423;26.25724474997759
1.2;0.513466091011227;0.41916078086337016;-6.321476596944375
1.21;0.5176576988198607;0.3559460148939264;24.48058057314073
1.22;0.5212171589687999;0.6007518206253337;-10.368010274149908
1.23;0.5272246771750533;0.49707171788383464;53.15612535606973
1.24;0.5321953943538916;1.028632971444532;1.4751540621249504
1.25;0.542481724068337;1.0433845120657814;-23.44136464330959
1.26;0.5529155691889948;0.8089708656326855;23.277815867999152
1.27;0.5610052778453216;1.041749024312677;-5.597211841734673
1.28;0.5714227680884484;0.9857769058953303;67.52344645399755
1.29;0.5812805371474017;1.6610113704353058;-43.56107888275007
1.3;0.5978906508517547;1.225400581607805;11.981299532115575
1.31;0.6101446566678328;1.3452135769289608;4.218947450939092
1.32;0.6235967924371224;1.3874030514383517;22.427698714733157
1.33;0.6374708229515059;1.6116800385856833;17.23158241587308
1.34;0.6535876233373628;1.7839958627444141;27.291940454748918
1.35;0.6714275819648069;2.0569152672919033;-30.97229092908993
1.36;0.6919967346377259;1.747192358001004;54.93687066532416
1.37;0.709468658217736;2.2965610646542456;-7.664824011253124
1.3800000000000001;0.7324342688642784;2.2199128245417143;4.143063169259609
1.3900000000000001;0.7546333971096956;2.2613434562343104;-7.568998561787721
1.4000000000000001;0.7772468316720387;2.1856534706164332;33.64862386755707
1.41;0.799103366378203;2.522139709292004;-13.50843141786795
1.42;0.824324763471123;2.3870553951133244;-1.3969903834387676
1.43;0.8481953174222563;2.3730854912789368;50.14146811705755
1.44;0.8719261723350457;2.8745001724495123;-509.3742765304321
1.45;0.9006711740595408;-2.2192425928548087;26.165201600306663
1.46;0.8784787481309927;-1.957590576851742;54.48158619254739
1.47;0.8589028423624753;-1.4127747149262682;-42.28487530131386
1.48;0.8447750952132126;-1.8356234679394068;33.98250875515374
1.49;0.8264188605338185;-1.4957983803878694;-5.463273523348411
1.5;0.8114608767299398;-1.5504311156213535;0.43513736405209613
1.51;0.7959565655737263;-1.5460797419808325;41.3650682526423
1.52;0.780495768153918;-1.1324290594544095;-5.627603425073513
1.53;0.7691714775593739;-1.1887050937051447;-2.4542844792585505
1.54;0.7572844266223224;-1.2132479384977302;24.96576730359079
1.55;0.7451519472373451;-0.9635902654618222;6.761117932705396
1.56;0.7355160445827269;-0.8959790861347683;14.25042006635957
1.57;0.7265562537213792;-0.7534748854711726;0.31765697752428323
1.58;0.7190215048666675;-0.7502983156959298;6.791026149166601
1.59;0.7115185217097082;-0.6823880542042637;34.777426625809404
1.6;0.7046946411676656;-0.3346137879461697;-14.091137925942299
1.61;0.7013485032882039;-0.4755251672055927;43.09307492872172
1.62;0.6965932516161479;-0.044594417918375484;-45.407700007263905
1.6300000000000001;0.6961473074369642;-0.49867141799101455;44.30242267176476
1.6400000000000001;0.691160593257054;-0.055647191273366925;-5.644407995335499
1.6500000000000001;0.6906041213443204;-0.11209127122672191;8.959213630062024
1.6600000000000001;0.6894832086320531;-0.02249913492610167;13.116049091497217
1.67;0.6892582172827921;0.1086613559888705;23.145979974033004
1.68;0.6903448308426808;0.34012115572920054;-7.981953770751504
1.69;0.6937460423999728;0.2603016180216855;30.32714382714463
1.7;0.6963490585801897;0.5635730562931318;-22.36839092538134
1.71;0.701984789143121;0.3398891470393184;78.757855614493
1.72;0.7053836806135142;1.1274677031842484;-57.39105334272132
1.73;0.7166583576453567;0.5535571697570352;17.156847784567386
1.74;0.722193929342927;0.725125647602709;28.26434454686222
1.75;0.7294451858189541;1.0077690930713312;17.248193973532498
1.76;0.7395228767496674;1.1802510328066562;-29.678459478911233
1.77;0.751325387077734;0.8834664380175439;39.56581057227848
1.78;0.7601600514579094;1.2791245437403287;22.771999411569375
1.79;0.7729512968953127;1.5068445378560225;-16.379610653347587
1.8;0.788019742273873;1.3430484313225466;-26.154048699119635
1.81;0.8014502265870984;1.0815079443313502;95.84843180245217
1.82;0.8122653060304119;2.039992262355872;-52.71707690786109
1.83;0.8326652286539706;1.512821493277261;56.56221843944764
1.84;0.8477934435867432;2.0784436776717374;-60.60836476664555
1.85;0.8685778803634606;1.472360030005282;39.217110839819824
1.86;0.8833014806635134;1.8645311384034802;-343.57920317355627
1.87;0.9019467920475482;-1.5712608933320826;15.192138249839893
1.8800000000000001;0.8862341831142274;-1.4193395108336837;4.687292023960454
1.8900000000000001;0.8720407880058906;-1.3724665905940792;42.04076838109527
1.9000000000000001;0.8583161220999498;-0.9520589067831264;-40.824290549290595
1.9100000000000001;0.8487955330321185;-1.3603018122760324;83.04864662382005
1.92;0.8351925149093582;-0.5298153460378319;-94.2610828574919
1.93;0.8298943614489799;-1.472426174612751;108.56382807158948
1.94;0.8151700997028524;-0.3867878938968561;-42.2080273735681
1.95;0.8113022207638838;-0.8088681676325371;0.28947691018799127
1.96;0.8032135390875584;-0.8059733985306572;71.34232607316271
1.97;0.7951538051022519;-0.0925501377990301;-3.955082958628786
1.98;0.7942283037242616;-0.13210096738531796;-40.29238715902994
1.99;0.7929072940504084;-0.5350248389756174;42.16104537429599
2.0;0.7875570456606522;-0.11341438523265746;11.950973493707329
2.0100000000000002;0.7864229018083256;0.006095349704415831;-19.91367097720742
2.02;0.7864838553053698;-0.19304136006765837;21.682498192286957
2.0300000000000002;0.7845534417046932;0.023783621855211212;45.859378685287886
2.04;0.7847912779232453;0.4823774087080901;-21.846972947169306
2.05;0.7896150520103262;0.263907679236397;-18.184288146771976
2.06;0.7922541288026902;0.08206479776867726;50.73693349539332
2.07;0.793074776780377;0.5894341327226105;14.922065662452688
2.08;0.7989691181076031;0.7386547893471374;-41.4620955508882
2.09;0.8063556660010744;0.32403383383825535;84.9619913450561
2.1;0.809596004339457;1.1736537472888164;-57.519516820419
2.11;0.8213325418123452;0.5984585790846264;33.75103322582951
2.12;0.8273171276031914;0.9359689113429215;34.58968417425767
2.13;0.8366768167166206;1.2818657530854982;-17.709441965683137
2.14;0.8494954742474756;1.1047713334286668;2.295893041290853
2.15;0.8605431875817623;1.1277302638415754;30.599039050481778
2.16;0.871820490220178;1.4337206543463932;1.948013870641807
2.17;0.886157696763642;1.4532007930528112;-241.08184348300531
2.18;0.9006897046941701;-0.957617641777242;6.294272109201859
2.19;0.8911135282763977;-0.8946749206852234;-12.55309609884514
2.2;0.8821667790695454;-1.0202058816736748;9.609557433123417
2.21;0.8719647202528087;-0.9241103073424406;38.81338352258901
2.22;0.8627236171793843;-0.5359764721165505;3.7085563600292026
2.23;0.8573638524582188;-0.4988909085162585;19.800940859519
2.24;0.8523749433730562;-0.3008814999210685;-33.218297813342176
2.25;0.8493661283738455;-0.6330644780544903;36.34718812426829
2.2600000000000002;0.8430354835933006;-0.26959259681180736;-16.196108839228174
2.27;0.8403395576251825;-0.4315536852040891;78.04450060218349
2.2800000000000002;0.8360240207731416;0.34889132081774576;-67.4357688169458
2.29;0.8395129339813191;-0.3254663673517122;68.0753437479098
2.3000000000000003;0.836258270307802;0.3552870701273858;-37.683316615514386
2.31;0.8398111410090758;-0.021546096027758033;34.57577164210912
2.32;0.8395956800487983;0.3242116203933332;18.03266885429422
2.33;0.8428377962527316;0.5045383089362754;-8.327006280041127
2.34;0.8478831793420943;0.4212682461358641;28.94133903470486
2.35;0.852095861803453;0.7106816364829127;6.490753800602045
2.36;0.8592026781682821;0.7755891744889332;-10.90860775005309
2.37;0.8669585699131714;0.6665030969884023;37.84011087455297
2.38;0.8736236008830555;1.044904205733932;-0.9350624133841468
2.39;0.8840726429403948;1.0355535816000905;-39.62010491563972
2.4;0.8944281787563957;0.6393525324436933;-158.32117086960528
2.41;0.9008217040808326;-0.9438591762523596;21.202358308574087
2.42;0.891383112318309;-0.7318355931666187;56.620903137633015
2.43;0.8840647563866428;-0.16562656179028856;-68.435287458124
2.44;0.88240849076874;-0.8499794363715285;59.29131884765848
2.45;0.8739086964050247;-0.2570662478949437;-16.74857677881891
2.46;0.8713380339260752;-0.42455201568313283;26.432224828040194
2.47;0.8670925137692439;-0.16022976740273087;-8.028787615128596
2.48;0.8654902160952166;-0.24051764355401684;32.26155757126148
2.49;0.8630850396596764;0.08209793215859795;4.5379968183201225
2.5;0.8639060189812624;0.12747790034179918;11.076662102801338
2.5100000000000002;0.8651807979846804;0.23824452136981256;-10.583007208847528
2.52;0.8675632431983785;0.13241444928133728;47.187408846554035
2.5300000000000002;0.8688873876911919;0.6042885377468776;-34.83451929924941
2.54;0.8749302730686607;0.2559433447543835;62.28560058982313
2.5500000000000003;0.8774897065162045;0.8787993506526148;-30.392691399034888
2.56;0.8862777000227307;0.574872436662266;15.99385388307728
2.57;0.8920264243893533;0.7348109754930388;-38.84112713666732
2.58;0.8993745341442837;0.34639970412636556;-126.84654547312601
2.59;0.9028385311855474;-0.9220657506048946;46.745407697902365
2.6;0.8936178736794984;-0.45461167362587096;5.695721460484693
2.61;0.8890717569432397;-0.39765445902102403;3.0683956170607374
2.62;0.8850952123530295;-0.36697050285041666;13.44270960524696
2.63;0.8814255073245253;-0.23254340679794705;15.375103317442074
2.64;0.8791000732565458;-0.07879237362352631;-5.697143034923968
2.65;0.8783121495203106;-0.135763803972766;36.53765785480933
2.66;0.8769545114805829;0.22961277457532736;-20.820314049968534
2.67;0.8792506392263362;0.021409634075642003;14.301984233640042
2.68;0.8794647355670926;0.16442947641204242;6.339543475236686
2.69;0.881109030331213;0.22782491116440928;31.185331108247727
2.7;0.8833872794428571;0.5396782222468866;24.1039190652792
2.71;0.888784061665326;0.7807174128996786;-29.19295735332783
2.72;0.8965912357943228;0.48878783936640025;-78.44389779454231
2.73;0.9014791141879868;-0.2956511385790228;-32.391982888815285
2.74;0.8985226028021965;-0.6195709674671757;11.6348730756477
2.75;0.8923268931275248;-0.5032222367106987;46.328874265316735
2.7600000000000002;0.8872946707604178;-0.03993349405753133;-1.3220702338001544
2.77;0.8868953358198425;-0.05315419639553287;25.63632739269961
2.7800000000000002;0.8863637938558871;0.20320907753146322;-27.75866641544056
2.79;0.8883958846312018;-0.07437758662294236;19.950654363954932
2.8000000000000003;0.8876521087649724;0.12512895701660698;30.638381182197527
2.81;0.8889033983351384;0.43151276883858225;-1.671312803439573
2.82;0.8932185260235243;0.4147996408041865;-22.294199927819225
2.83;0.8973665224315661;0.19185764152599427;-41.50342811874652
2.84;0.8992850988468261;-0.22317663966147094;-0.6685693027785877
2.85;0.8970533324502113;-0.22986233268925682;-3.9806990098179007
2.86;0.8947547091233188;-0.26966932278743583;17.87157817559004
2.87;0.8920580158954444;-0.09095354103153541;2.2581395268617133
2.88;0.8911484804851291;-0.06837214576291828;73.23898723989086
2.89;0.8904647590274999;0.6640177266359903;-96.4099635672011
2.9;0.8971049362938598;-0.3000819090360207;82.7745374882749
2.91;0.8941041172034996;0.5276634658467283;-45.82268172503068
2.92;0.8993807518619669;0.06943664859642151;-32.44952203617202
2.93;0.9000751183479311;-0.25505857176529867;-7.341546289203471
2.94;0.8975245326302781;-0.3284740346573334;50.73666411831601
2.95;0.8942397922837048;0.17889260652582673;-33.735433527478655
2.96;0.896028718348963;-0.1584617287489598;44.8619165177655
2.97;0.8944441010614734;0.2901574364286952;-30.086612125004297
2.98;0.8973456754257604;-0.010708684821347791;46.420015544258455
2.99;0.8972385885775469;0.45349147062123674;-60.32259663622419
3.0;0.9017735032837593;-0.14973449574100517;-8.364432161221957
3.0100000000000002;0.9002761583263492;-0.23337881735322474;-19.64694101217246
3.02;0.897942370152817;-0.42984822747494933;89.40164614132605
3.0300000000000002;0.8936438878780675;0.4641682339383113;-10.986336790538287
3.04;0.8982855702174506;0.35430486603292843;-35.33514965315065
3.0500000000000003;0.9018286188777799;0.0009533695014218857;-56.49323109038207
3.06;0.9018381525727941;-0.5639789414023988;63.13228050867647
3.0700000000000003;0.8961983631587701;0.06734386368436596;1.5222054462260548
3.08;0.8968718017956138;0.0825659181466265;-3.9801630039670854
3.09;0.89769746097708;0.04276428810695565;18.837764366619325
3.1;0.8981251038581496;0.2311419317731489;-47.286156107710916
3.11;0.9004365231758811;-0.2417196293039603;16.03877963687661
3.12;0.8980193268828415;-0.08133183293519419;22.162127322358227
3.13;0.8972060085534895;0.14028944028838808;15.643733666547144
3.14;0.8986089029563734;0.2967267769538595;-32.792218400069515
3.15;0.901576170725912;-0.031195407046835655;-17.76780363634933
3.16;0.9012642166554437;-0.20887344341032898;28.25416622092458
3.17;0.8991754822213404;0.07366821879891683;-16.185081336338445
3.18;0.8999121644093295;-0.08818259456446764;39.68778969345665
3.19;0.8990303384636849;0.3086953023700989;-51.709311953813675
3.2;0.9021172914873858;-0.20839781716803785;14.604851076344127
3.21;0.9000333133157055;-0.06234930640459657;14.235156199888799
3.22;0.8994098202516595;0.08000225559429142;-41.614994451660834
3.23;0.9002098428076024;-0.33614768892231695;57.47467532963957
3.24;0.8968483659183792;0.23859906437407874;-26.237641329321935
3.25;0.89923435656212;-0.02377734891914063;6.053469068543205
3.2600000000000002;0.8989965830729286;0.03675734176629142;-18.103998314338288
3.27;0.8993641564905915;-0.14428264137709146;10.808609866443941
