Tijd (s);Positie (m);Snelheid (m/s);Versnelling (m/s2)
0.91;0.24217399374017448;1.1846157126029515;46.51542017053618
0.92;0.254020150866204;1.6497699143083133;-112.56012839415796
0.93;0.27051785000928713;0.5241686303667337;75.4504371824477
0.9400000000000001;0.27575953631295447;1.2786730021912107;95.44196572722817
0.9500000000000001;0.2885462663348666;2.2330926594634923;-107.83401744519692
0.96;0.3108771929295015;1.1547524850115232;175.72072429287542
0.97;0.32242471777961673;2.9119597279402774;-190.70546790915517
0.98;0.3515443150590195;1.0049050488487254;76.6960013295842
0.99;0.36159336554750676;1.7718650621445675;69.2359874131404
1.0;0.37931201616895244;2.4642249362759716;-34.21427163940951
1.01;0.40395426553171215;2.1220822198818765;-11.917217043732053
1.02;0.4251750877305309;2.002910049444556;38.771654356233306
1.03;0.4452041882249765;2.390626593006889;7.11926539830654
1.04;0.4691104541550454;2.4618192469899545;25.960814066675606
1.05;0.4937286466249449;2.7214273876567106;8.644478485428397
1.06;0.520942920501512;2.8078721725109945;-23.82745713374601
1.07;0.549021642226622;2.5695976011735344;16.93098615302646
1.08;0.5747176182383573;2.738907462703799;61.484485328243686
1.09;0.6021066928653953;3.353752315986236;-37.40895687496582
1.1;0.6356442160252577;2.9796627472365778;6.086866974429617
1.11;0.6654408434976234;3.040531416980874;51.419643146480844
1.12;0.6958461576674322;3.5547278484456823;-20.707697915101075
1.1300000000000001;0.731393436151889;3.3476508692946716;-69.06923323891756
1.1400000000000001;0.7648699448448357;2.656958536905496;125.950972198825
1.1500000000000001;0.7914395302138907;3.916468258893746;-95.43408205673343
1.16;0.8306042128028281;2.962127438326412;143.58624458284058
1.17;0.8602254871860923;4.397989884154818;-89.98178729237134
1.18;0.9042053860276404;3.4981720112311043;45.05556357400686
1.19;0.9391871061399515;3.948727646971173;-292.22757911362197
1.2;0.9786743826096632;1.0264518558349534;-353.42561796440464
1.21;0.9889389011680128;-2.507804323809093;-24.16349882325641
1.22;0.9638608579299218;-2.749439312041657;13.731429623927704
1.23;0.9363664648095053;-2.61212501580238;69.33225746529547
1.24;0.9102452146514814;-1.9188024411494253;-79.00216495181466
1.25;0.8910571902399872;-2.708824090667572;80.2754182765597
1.26;0.8639689493333115;-1.906069907901975;-63.93749095141121
1.27;0.8449082502542917;-2.545444817416087;48.21716882981608
1.28;0.8194538020801309;-2.0632731291179263;12.244016071289998
1.29;0.7988210707889516;-1.9408329684050263;0.8189502178201913
1.3;0.7794127411049013;-1.9326434662268244;43.722940583527105
